tract_fips10,stores,restaurants,bank_count,civsoc_orgs,religious_orgs,doctors,grocery_stores,libraries,he_green,he_walk,stops_per_capita,ed_prxhqece,ed_teachxp,job_density_2013,se_jobprox,high_skill_jobs,jobs_highpay_5mi_2015
42101017602,2,8,1,0,8,5,12,0,78.300003,14.055222,2.9498525,3.3357937,15.626456,2529.0322,21.475258,287,298186
42101017701,7,9,0,0,2,9,14,1,81.400002,14.492313,4.2579075,3.3063633,21.010857,4333.333,31.165918,323,254465
42101017702,1,7,0,0,6,0,18,0,83.199997,14.350205,1.9017433,3.3218868,15.078828,8201.0586,9.1644201,231,289415
42101017800,17,12,1,1,11,4,28,0,85.900002,15.869475,4.8997091,3.2641485,14.431904,3749.9998,23.672131,502,288724
42101017900,4,9,1,0,4,13,15,0,78,16.769289,3.1796502,3.198169,11.922945,1753.6233,16.463737,192,290123
42101018001,1,3,0,4,0,0,3,0,72.800003,15.830749,7.4039796,3.221297,11.990364,1453.3333,5.1244507,101,290222
42101018002,7,7,2,2,1,7,6,2,87.099998,15.753538,2.4549918,3.1697619,11.587971,2194.1177,15.663141,175,251950
42101018300,6,1,0,6,3,7,4,0,57.799999,14.142236,5.6455572,2.4383471,24.690329,1790.9604,7.705008,261,105927
42101018400,2,0,2,3,3,1,1,0,43.5,13.395579,4.5167118,2.3978953,21.621622,514.11292,11.698113,72,93243
42101018800,5,10,2,2,7,6,23,0,87.5,14.275899,3.0175015,3.1275403,28.89826,2277.3438,7.587822,294,242881
42101019000,5,12,3,5,7,4,18,0,80.900002,15.518508,2.54842,2.9755101,18.587776,2458.4717,9.0632401,336,105794
42101019100,6,9,3,0,7,11,7,0,73.5,14.832334,3.3007658,3.0249927,17.63537,2379.4963,16.864344,973,160178
42101019200,2,2,0,2,5,3,14,0,83.800003,14.192091,1.5078083,3.2780845,20.683392,1279.5275,9.7050428,143,245704
42101019501,12,8,1,1,1,3,12,0,83.599998,15.831209,2.7874564,3.3433812,16.958164,3559.2107,19.038816,401,295469
42101019502,2,2,0,0,12,16,5,2,84.199997,13.492967,1.6168149,3.346097,18.929749,1314.6853,28.496733,85,263486
42101019700,2,9,0,1,9,3,16,0,77.900002,14.278758,2.1024178,3.2521379,20.384602,2143.6782,20.343462,872,234689
42101019800,2,10,1,0,12,0,12,0,78.400002,15.187593,4.7724561,3.3425097,23.778481,1564.5933,17.65357,184,260017
42101019900,4,7,0,0,18,2,14,0,80.699997,14.330904,4.9208387,3.414634,32.935745,2156.25,17.487045,491,290906
42101020000,11,10,2,0,12,62,8,2,81.400002,15.808001,18.991965,3.4966338,36.614525,44057.375,14.095744,6079,294705
42101020101,2,1,0,2,10,1,4,0,71.400002,14.143816,5.3124209,3.4861612,37.182755,13844.919,22.294373,2802,295001
42101020102,6,4,0,1,11,4,5,0,74.800003,14.170189,8.0552359,3.3768289,39.348484,2125,7.1508379,365,283212
42101020200,7,4,1,2,12,7,7,1,66.400002,14.455762,6.2353858,3.4493525,39.947094,1205.4795,9.8818474,303,286367
42101020300,12,6,1,0,16,3,10,0,72.699997,18.672493,11.30742,3.3227141,34.135216,2913.2654,22.161423,192,281194
42101020400,5,5,0,5,9,1,4,0,70,14.663376,6.6271364,3.1955304,22.47809,1267.5159,8.3687944,122,232795
42101020500,7,2,0,2,6,3,3,0,73.5,14.423909,13.504611,3.2914166,30.564402,2681.1594,9.7523222,998,282218
42101020600,2,3,0,5,3,7,2,1,35.299999,13.833,9.1876209,3.1660001,16.169195,7048,3.7634411,3161,261885
42101020700,6,13,2,2,4,17,7,3,45.799999,15.507472,5.112835,3.363447,16.316172,1542.6498,7.4295192,727,273682
42101020800,3,2,0,2,0,4,1,1,19.5,10.340425,2.6052974,3.0929749,5.7198386,2514.7058,6.8119893,1028,217614
42101020900,4,4,1,2,2,3,1,0,60.900002,14.074791,7.460156,3.1122072,10.238567,3883.2488,8.7605457,495,200012
42101021000,23,27,1,7,7,9,8,0,64.300003,15.896573,6.4724919,2.8057113,11.688018,3120.8459,8.4033613,433,96578
42101021100,2,3,3,3,0,34,5,0,50.200001,14.93951,6.5530799,2.9076149,8.9907789,1784.689,4.9789624,981,92000
42101021200,5,6,1,0,1,4,6,1,44.200001,14.320539,6.5390005,2.6511736,11.645494,2125.6282,5.7142859,91,71056
42101021300,6,10,3,3,6,10,1,0,62.400002,14.093457,8.1326243,2.5895269,13.737802,1490.3846,17.241379,334,72783
42101021400,19,22,0,1,7,5,9,1,64.400002,15.054315,2.4775472,2.6241508,14.325599,2799.1453,4.883081,197,79178
42101021500,3,3,0,2,2,5,4,0,42.900002,13.802023,5.9305281,2.5649493,14.642902,803.61755,10.478548,261,73535
42101021600,5,4,4,2,1,4,3,0,28.9,13.801713,10.27027,2.5548098,14.63917,1267.8804,15.615836,184,67931
42101021700,4,5,2,1,3,8,5,0,40.900002,12.714126,2.6203734,2.5494006,14.450632,2039.8671,8.0918732,710,71212
42101021800,3,1,0,1,3,8,3,0,30.9,13.570472,3.8149738,2.5524836,14.407258,774.026,8.5195007,197,67978
42101021900,2,1,0,1,5,4,1,1,11.2,13.333,4.2223786,2.5144792,14.782318,270.22058,11.294416,83,63086
42101022000,0,0,0,1,2,4,0,0,7.6999998,10.833,4.4817927,2.5808227,14.027145,529.4635,9.160306,508,77245
42101023100,2,4,0,2,1,7,2,0,17.200001,16.5,5.9271804,2.6297348,13.49436,1522.9683,11.692307,369,55580
42101023500,2,1,0,1,6,5,2,0,12.1,12,4.0883074,2.7558477,9.3403378,254.1806,5.8098593,50,71131
42101023600,10,5,0,2,7,11,2,0,20.200001,16.141623,9.6805421,2.6288218,12.71864,1830.6879,5.1282053,480,70467
42101023700,9,5,1,1,15,5,3,0,32,14.179237,2.4650781,2.6220818,11.799019,2159.4202,11.19186,797,73452
42101023800,4,3,0,1,9,13,5,1,41,13.85104,6.2405853,2.7201774,13.133957,2198.6755,16.493055,606,77977
42101023900,0,0,0,0,3,3,0,0,21.299999,13.569966,10.190217,2.902931,8.052969,1409.5745,8.8952656,167,74728
42101024000,6,5,0,1,10,11,7,1,52.5,15.464137,6.0542248,2.9868734,8.8268394,2105.042,9.7767048,332,110838
42101024100,26,8,3,1,11,10,9,3,59.400002,16.833,20.8901,2.9505606,8.0842915,9751.5918,15.343915,1038,86332
42101024200,8,5,0,6,17,15,2,1,52.099998,14.503666,6.6193853,3.016366,8.4560919,2902.439,11.398964,548,107538
42101024300,3,0,0,2,6,4,4,0,44.599998,12.687129,3.4699631,3.211345,17.298185,1019.084,11.663808,215,218843
42101024400,4,3,0,0,11,0,6,0,55.900002,14.002888,3.5438144,3.1191306,9.8032894,1012.2699,20.78978,117,182927
42101024500,7,3,0,2,7,2,4,0,47.5,13.242869,3.9128004,2.9366875,13.799971,1543.6895,17.799044,338,89920
42101024600,25,7,2,3,16,5,13,0,57.5,14.559863,4.5952633,2.8095272,29.118059,3358.3335,7.7864299,661,82311
42101024700,3,4,2,3,19,1,13,0,48.200001,14.139603,5.8836348,2.788106,37.580936,1170.7988,5.8303885,134,81634
42101024800,1,3,0,1,3,3,2,0,56.799999,13.943976,5.9715204,2.7522171,35.43631,544.71545,11.308767,95,79545
42101024900,1,5,0,0,6,0,4,0,62.200001,13.638447,3.3678756,2.6596646,39.578365,325.39682,32.167046,61,77517
42101025200,11,6,0,3,17,5,8,0,52.200001,14.452529,3.4277009,2.6967068,19.362288,2048.9131,15.340909,736,76302
42101025300,8,9,0,3,5,6,5,0,54.400002,14.702066,3.671072,2.6113808,14.514191,2424.1072,23.393167,262,70137
42101025400,10,2,0,4,8,3,3,1,45,13.32344,4.045853,2.5800948,15.753752,245.79126,13.834196,60,67859
42101025500,5,4,0,0,11,9,3,2,30.9,13.707996,7.2790295,2.5733933,11.22045,868.24323,17.758484,212,62890
42101025600,3,2,0,3,14,6,2,1,24.700001,14.266962,3.1960227,2.5217931,10.60592,1293.4132,18.922853,320,62444
42101025700,16,6,2,2,3,20,7,1,44.599998,15.040893,5.4019701,2.4015179,12.446527,2294.1177,5.4189663,256,55485
42101025800,1,1,1,2,7,3,0,0,28.1,14.5,5.0188206,2.2593977,6.7815175,229.07489,21.267607,36,49750
42101025900,16,8,1,2,8,12,7,1,65.099998,14.088834,5.6318991,2.1972246,5.4838614,1632.0754,20.202021,219,61145
42101026000,5,1,0,3,12,3,2,0,50,13.700155,3.5373187,2.1974146,6.5190072,642.85718,16.309013,67,51738
42101026100,3,2,0,5,11,3,5,0,54.099998,14.638957,5.3705693,2.3537719,8.9440508,1095.6176,13.618975,141,64119
42101026200,1,0,0,1,4,4,1,0,53.700001,12.931623,3.6208733,2.4027145,20.463276,51.162788,22.038567,25,67224
42101026301,4,5,0,3,16,4,5,0,63.799999,13.93347,1.7194792,2.3390217,11.108836,414.01273,18.833227,73,58594
42101026302,8,8,0,3,15,12,5,2,65.300003,14.471004,5.3903346,2.3607645,26.254585,1150.7352,26.1035,165,61930
42101026400,10,6,0,1,7,4,3,0,52.900002,13.484549,2.9906542,2.4313674,26.623266,879.87012,13.471714,204,69492
42101026500,9,5,0,2,12,3,12,0,63.400002,13.681535,1.2644889,2.4252334,28.844988,1298.5782,22.329651,197,64409
42101026600,5,8,0,3,12,8,10,0,49.099998,13.558156,2.586338,2.3048649,20.354465,691.21814,14.966887,169,64212
42101026700,4,4,0,1,20,2,8,0,73.099998,14.563182,3.7094281,2.4751599,14.768458,678.71484,18.469217,151,68511
42101026800,5,9,0,3,11,8,8,0,53.400002,16.041801,8.3657588,2.3927708,11.757116,3130.4348,26.098192,1633,68200
42101026900,4,4,0,1,11,0,0,2,31,14.678814,8.9453861,2.4116173,16.118044,2084.3882,9.7708082,404,70180
42101027000,7,0,0,2,11,1,0,0,33.5,14.195359,9.3167702,2.4648659,14.709684,370.96774,10.722795,59,72422
42101027100,4,4,3,0,11,0,1,0,59.400002,13.49422,6.1270558,2.4724176,13.841867,854.16669,18.738739,84,70050
42101027200,5,3,0,3,9,2,6,0,45.799999,12.853594,4.2448615,2.4849067,13.427708,889.31299,19.505095,144,72448
42101027300,11,9,2,1,7,10,6,0,62,14.561457,5.2512064,2.474592,11.877213,2071.8232,17.618071,245,71136
42101027401,22,22,3,1,8,8,14,1,72.699997,16.051359,5.3577056,2.52724,12.421648,3571.4285,17.003105,280,73119
42101027402,2,7,0,0,11,6,6,0,72.699997,12.922984,1.0601643,2.474056,12.527966,538.07104,27.722063,81,72914
42101027500,10,3,1,0,10,7,4,0,54.700001,15.302818,4.3706294,2.5874696,13.229748,1393.1624,15.92013,129,72561
42101027600,7,3,1,0,11,10,4,1,65.900002,14.528281,5.8982551,2.5749645,14.073298,2253.9063,23.763119,299,74460
42101027700,6,3,0,3,18,4,11,0,65.400002,14.109138,4.8879837,2.6331136,27.365253,1287.0813,23.380093,271,78900
42101027800,18,7,0,1,5,7,9,1,64.599998,15.296192,8.4638172,2.7163572,13.454231,2050,12.950601,447,85712
42101027901,6,1,0,1,8,0,4,0,64.800003,13.348763,2.6573998,2.7132154,30.970478,347.82608,17.171717,67,83439
42101027902,4,1,0,0,0,0,2,1,40.299999,13.674771,3.4980324,2.7783737,21.437958,4183.1392,11.39767,1298,84333
42101028000,2,3,0,0,14,0,13,1,65.099998,13.699327,3.426222,3.0397532,15.289501,913.35736,16.924564,151,116360
42101028100,4,7,0,1,9,0,5,0,60.900002,15.592616,5.3555489,2.865211,16.880846,1726.8041,16.602068,180,95656
42101028200,12,11,1,3,15,54,12,1,64.099998,14.208578,9.8166327,2.6604342,17.289381,22269.695,17.585445,6004,85959
42101028300,12,10,2,3,16,6,14,0,67.300003,13.829073,4.3352601,2.9090755,19.151115,1092.3077,10.469314,187,118993
42101028400,1,0,0,0,10,1,4,0,67,14.468368,6.0728745,2.863157,17.198387,700,8.0172415,132,104233
42101028500,4,1,0,3,2,0,0,0,72.400002,17.5,4.7291488,2.6403153,15.798484,2184.4661,14.169571,148,89867
42101028600,15,10,0,1,11,5,24,0,71.300003,14.711616,3.3587392,2.6581454,11.912621,2187.7256,19.989929,358,84973
42101028700,5,10,1,1,6,8,6,0,80.300003,15.972291,6.8686869,2.9073675,16.663418,1280.303,7.4550128,66,127611
42101028800,4,11,1,0,10,0,11,1,78.599998,16.603395,4.5996237,2.8504832,10.047602,2836.2573,19.141323,181,105534
42101028901,3,9,0,1,5,3,7,0,72.400002,14.399945,1.4104372,2.8070881,7.9620185,2675.3247,10.379746,129,103694
42101028902,3,1,0,4,3,5,17,0,44.400002,11.985397,1.3904338,2.6121807,7.8186393,302.01343,28.186274,41,79240
42101029000,2,5,0,2,16,2,7,0,52.900002,14.773511,4.8144122,2.5107713,12.392394,1316.4557,22.938944,186,72639
42101029100,11,11,1,0,10,8,10,1,63.599998,13.513207,7.6824584,2.475044,17.381289,5617.9336,13.495025,201,72194
42101029200,5,5,0,0,1,19,7,0,26.4,12.625336,10.204082,2.4889038,16.473206,2349.7756,15.545362,1832,75930
42101029300,3,2,0,0,5,0,5,0,73.5,16.129837,7.4100212,2.6698203,15.026501,3449.0569,32.398754,161,81514
42101029400,9,7,1,2,12,0,10,0,76,17.302824,8.8888889,2.6560328,22.058718,2268,16.069057,279,75949
42101029800,0,1,0,2,1,2,9,0,70.5,14.108994,4.9958368,2.2022765,14.87809,1382.4702,15.685131,379,69373
42101029900,1,4,0,0,2,0,4,0,68.5,14.505492,4.2382858,2.3337216,18.76095,1092.1052,26.803341,202,71598
42101030000,23,19,4,2,11,18,27,1,69.699997,14.747428,3.3513792,2.263983,21.441406,5616.4775,24.488802,1427,75157
42101030100,3,2,0,1,6,3,3,0,57.700001,12.399164,3.8251366,2.4701469,19.366959,621.42859,34.294384,153,76165
42101030200,4,6,0,3,11,8,10,0,69.099998,15.77319,7.6403174,2.3187954,26.692781,2704.0229,12.095401,575,72571
42101030501,7,2,0,1,7,6,2,1,75.5,13.255653,1.5869867,2.3978953,22.358624,5356.1646,30.672794,677,74005
42101030502,4,8,2,3,9,7,7,0,58.900002,13.896399,1.6196955,2.4677536,16.447971,1007.4073,17.294823,141,67376
42101030600,15,8,2,3,22,16,3,0,58.5,15.199487,3.9173308,2.2407711,14.499319,2622.1079,13.161969,753,66651
42101030700,9,2,2,2,4,20,4,0,56.799999,16.857704,4.0516586,2.0717554,9.5874434,2702.3809,21.457258,436,63841
42101030800,4,3,1,4,4,11,0,0,52.599998,12.763004,3.8672909,1.9970744,15.752732,452.76871,8.4219475,94,63565
42101030900,11,7,1,1,2,1,7,0,58.400002,14.318292,5.3694158,2.0699813,12.152675,2702.8113,15.125628,143,68225
42101031000,5,5,0,1,8,8,5,1,59.400002,14.205315,1.3834738,2.0184669,9.5720654,2189.781,13.847932,549,68603
42101031101,7,2,0,3,11,0,3,0,83.199997,14.318477,2.0885547,1.9361178,11.910625,866.66663,21.628372,74,74877
42101031102,1,0,0,1,8,1,7,0,75.400002,14.373518,1.8757327,2.2680938,13.959049,1857.1428,15.128593,148,68353
42101031200,5,5,1,0,3,2,5,0,73.599998,14.054097,2.3324852,2.0705717,13.030469,933.73499,14.559585,77,66622
42101031300,24,14,6,4,5,20,15,0,73.400002,15.501229,5.2075114,1.9293543,8.8010664,2069.0908,26.671059,358,69701
42101031401,11,12,6,1,3,19,9,1,77.599998,15.135905,1.4742739,2.0403962,7.3105211,2443.4783,12.835736,247,65705
42101031402,30,6,2,1,4,7,7,0,71.800003,14.353389,2.5879917,2.025501,9.2987642,2302.7524,13.611756,52,63906
42101031501,7,5,0,1,6,10,3,0,73.400002,14.292928,2.5544959,1.9140823,9.4639139,1462.5551,20.659859,122,62527
42101031502,6,4,2,0,4,9,6,1,72.800003,15.433668,4.5945946,1.831699,11.375961,4470.8521,22.215496,502,63397
42101031600,8,3,2,2,3,6,10,0,78.599998,15.402623,3.8694482,1.9262629,10.434726,3565.2175,18.918919,275,65279
42101031700,4,7,0,0,4,8,5,1,58.799999,14.350855,5.2676296,2.03584,9.45753,782.35291,13.551077,104,66503
42101031800,3,0,0,1,2,1,6,0,70.300003,15.054811,4.9532196,2.150569,18.280584,1206.7039,22.891565,99,66796
42101031900,5,1,0,1,2,1,4,0,53.700001,13.134569,2.5695931,2.1605921,13.514335,819.39801,13.523573,25,65809
42101032000,7,7,3,4,2,3,8,0,71.699997,13.466899,0.79989335,2.0049829,12.114346,2391.6348,13.392552,131,66189
42101032100,5,5,1,2,7,1,4,0,71.300003,14.981345,2.3722234,2.180886,12.145431,1727.6996,13.854596,209,62012
42101032300,3,0,0,0,2,1,1,0,59.700001,14.048038,2.5567274,1.8121816,13.791393,909.48279,15.818517,24,61955
42101032500,10,7,3,2,9,10,7,2,64.800003,14.773959,1.8272425,1.7909639,12.869747,1577.1605,21.420118,369,62717
42101032600,12,7,4,3,10,20,7,0,74.199997,13.442517,2.8185729,1.7509964,10.007478,1469.6486,15.769522,196,56721
42101032900,6,5,2,4,9,12,5,1,55.700001,14.649209,5.9396531,1.9624242,5.8139534,1547.7528,17.875458,321,55957
42101033000,8,9,2,5,4,9,7,0,79.900002,14.477974,2.0415516,1.8833998,6.2365451,2363.9578,21.751646,314,51322
42101033101,6,2,0,0,3,9,5,0,73.699997,15.508249,2.7142303,1.9499074,7.2441673,2712.7661,8.3472452,267,53950
42101033102,2,2,0,1,6,5,2,0,53.400002,14.874367,4.0221217,2.0221217,7.0030069,2018.0504,14.137931,261,56785
42101033200,1,3,0,1,2,3,3,0,46.200001,13.882269,5.1319648,2.1463368,9.5583467,1587.5,12.00318,291,59849
42101033300,0,4,0,1,5,41,3,0,57.299999,13.76746,5.0984936,2.0932834,12.108035,6194.3735,9.2710543,2076,55615
42101033400,12,9,8,3,10,25,7,0,65.800003,16.521107,7.4539035,2.0785429,10.617367,3682.9788,26.132723,1022,62804
42101033500,8,7,2,0,7,12,10,0,68,16.74127,5.2287582,2.0399284,11.079529,6291.209,15.449916,877,63238
42101033600,8,6,0,3,5,16,10,0,57.200001,15.671934,4.414402,2.0630066,18.322557,1352.809,20.660622,336,62340
42101033701,8,5,3,3,3,34,7,0,56.799999,14.314399,4.7510845,2.1221938,16.596104,4382.979,19.197447,897,55047
42101033702,8,0,1,1,5,11,4,0,43.799999,12.019156,2.9990628,2.1165593,19.09672,350.4902,11.103127,74,53620
42101033800,6,5,0,1,9,5,5,0,50.900002,14.280494,6.1728395,2.0511014,21.443914,1092.4214,15.838279,223,62382
42101033900,5,1,1,0,3,47,2,0,38.200001,13.417046,8.2020997,1.9827912,24.293264,5571.4282,7.4790454,3568,64941
42101034000,7,1,1,0,2,3,1,0,41.200001,14.533813,4.5001607,1.9747583,23.874235,1098.3052,10.895884,228,64538
42101034100,7,3,1,1,8,11,6,1,49.700001,15.139191,5.3976822,1.904592,24.567299,1386.4078,9.9824247,246,62301
42101034200,3,0,0,0,0,3,0,0,31.5,12.639672,2.3788284,2.0013206,23.70406,1784.974,12.603967,682,61072
42101034400,7,7,3,4,10,6,6,0,30,12.404487,6.0075748,2.2039785,12.122294,669.96948,15.963411,680,56305
42101034501,3,1,0,4,7,7,2,0,50,12.25,2.897024,2.1592209,9.4917221,1046.2428,16.093536,133,50062
42101034502,12,9,1,2,6,48,5,0,55.400002,14.851348,5.4501413,2.1733439,7.410902,3379.4873,24.939856,1250,52396
42101034600,34,9,5,2,2,10,11,1,52.099998,14.667,6.3016936,2.1951261,14.493175,5724.8604,19.76923,2255,52705
42101034701,6,5,2,0,6,7,7,0,51.599998,12.964768,2.7497709,2.1051013,14.145267,747.17834,18.232622,117,56354
42101034702,4,4,0,3,11,1,2,0,42,13.322031,6.6712675,2.1976762,18.030138,1653.0613,14.622643,593,55519
42101034801,2,3,1,3,1,5,8,1,42.099998,14.545757,7.9098754,2.1396499,18.184593,1684.1121,14.072165,323,52250
42101034802,4,3,1,1,3,4,5,0,39.200001,12.195911,6.0677236,2.3146079,19.121576,285.71426,23.571428,185,51190
42101034803,5,1,0,2,3,1,3,0,36.299999,13.450841,4.6403712,2.2584009,17.020964,790.22406,13.55406,268,51298
42101034900,14,9,1,0,2,11,5,0,58,15.035045,4.4359949,2.0794415,9.9450426,1699.068,15.002007,433,54666
42101035100,7,5,0,0,1,5,3,0,29.4,13.424682,4.8338369,1.8579885,10.05002,898.70129,7.637363,208,44732
42101035200,7,3,1,1,3,11,3,0,34.900002,13.50347,3.8486209,1.9828613,10.180939,1081.6902,16.299559,659,45202
42101035301,2,4,1,0,2,3,4,0,38.900002,13.322262,3.9540576,2.0794415,6.5762935,5096.0449,9.7968073,2407,52307
42101035302,7,1,3,0,3,16,4,0,35.799999,15.007034,6.1988045,2.1910043,5.5730529,1020.7254,12.796697,286,57533
42101035500,13,10,10,4,6,35,10,0,49.400002,15.231647,5.6385678,2.1912501,4.6221418,2185.5203,26.743443,1146,56839
42101035601,10,10,2,3,9,36,7,0,36.200001,12.243309,3.7313433,2.1966696,6.9278078,1696.4286,13.794498,682,59800
42101035602,10,4,0,0,4,6,3,0,42.900002,13.693583,4.7619048,2.16452,8.0806684,2602.9685,16.863405,621,58147
42101035701,10,2,1,0,3,14,4,0,55.900002,13.386289,2.402796,2.0794415,9.2783337,3359.3074,11.364634,1379,51064
42101035702,14,3,1,2,4,4,2,0,45.700001,12.959689,2.0299416,2.1100826,8.8022528,1433.5548,13.422075,121,55058
42101035800,11,10,1,2,11,9,4,0,38,14.370605,4.6196997,2.0959635,11.583843,808.54193,13.97606,342,46996
42101035900,15,13,2,1,4,41,9,1,34.299999,14.78604,3.8767203,2.0794415,9.9268646,2136.1016,27.680698,894,52394
42101036000,12,3,1,2,3,2,2,0,63.400002,15.5,10.214864,2.1053379,7.4437962,4414.4487,10.802469,1313,53989
42101036100,3,1,0,1,0,1,2,0,40.099998,11.413598,3.0834915,1.9847486,7.345355,183.1579,18.070818,41,52856
42101036201,2,1,0,1,2,5,2,0,43.099998,13.654595,5.0251256,2.0147655,4.6623116,899.4975,11.847555,303,53868
42101036202,5,2,0,1,4,6,0,0,52.799999,14.351621,2.182385,1.9796171,5.9215236,781.90259,17.394367,213,54921
42101036203,6,6,2,8,1,9,2,1,38.900002,12.602317,2.2916667,2.051059,9.7291422,1080.7018,10.31543,287,53653
42101036301,110,7,2,3,1,6,10,0,56,14.433712,9.2641609,2.0302773,12.655517,4090.301,17.906618,309,52749
42101036302,3,0,0,1,2,0,1,0,53.400002,11.931544,1.994302,1.9459101,6.8596363,706.18555,18.277571,92,52710
42101036303,3,3,2,2,2,4,1,0,29.799999,12.208014,5.6949361,1.959022,10.740452,871.32727,14.112496,330,48845
42101036400,4,1,4,1,0,0,4,0,24.200001,13.5,90.909091,1.9459102,12.815465,2311.8525,22.580645,1805,51332
42101036501,14,17,1,2,6,3,8,0,33.799999,15.433525,6.4258423,1.9173834,12.075247,980.02856,15.312965,447,43811
42101036502,6,1,0,3,3,3,3,0,30.700001,11.764305,4.5982575,2.0108407,12.917319,502.24213,9.5669689,103,48107
42101036600,7,17,1,5,2,9,9,2,36,19.5,25.6917,3.2822485,21.648226,7518.041,7.9022989,1166,298824
42101036700,34,30,3,3,9,10,13,0,85.099998,19.000002,14.322917,3.388871,36.336086,11351.613,10.644678,4084,291170
42101036900,23,29,7,13,6,343,11,12,65.599998,14.68476,13.06036,3.3686314,14.915648,73707.523,11.05798,41512,308479
42101037200,17,10,3,1,4,5,10,0,68.699997,13.980611,6.0875673,3.1553836,29.550175,2073.0479,6.238698,272,277693
42101037300,13,13,4,3,1,8,5,0,39.299999,15.672716,5.423446,3.082849,16.251858,1246.7272,5.5688419,307,271477
42101037500,6,5,0,4,11,16,4,0,32,12.752029,6.405694,2.9831536,15.560183,1258.1454,3.1496062,417,143279
42101037600,25,19,5,13,8,7,8,1,90,17.792095,18.647008,3.3971846,28.913809,13274.368,12.181693,2866,302969
42101037700,2,4,1,3,15,1,9,3,76.099998,14.922212,4.8468399,3.4919095,22.3263,22729.824,11.179277,5323,303963
42101037800,16,6,3,3,5,5,8,0,42.099998,15.37817,13.422819,3.2100191,14.705219,1258.2644,8.3027182,265,245557
42101037900,14,7,4,6,7,6,10,0,81.800003,15.236172,4.3965707,3.031316,20.022041,6836.1577,15.482233,326,227403
42101038000,2,0,1,3,4,2,2,0,82.599998,14.693865,3.003003,2.4499338,22.93783,2893.4912,14.888337,185,85303
42101038100,16,4,1,0,2,1,3,0,47.700001,14.973372,53.333333,2.128125,12.685407,2137.4224,7.5471697,179,54999
42101038200,29,11,3,0,0,27,11,1,79.199997,16.403637,15.226494,3.025605,24.228577,4145.8926,9.7402592,337,222715
42101038300,15,10,0,1,7,6,13,0,69.5,16.515839,18.964053,3.1983786,18.449903,5940.8286,11.946902,4008,243571
42101038400,8,7,2,3,5,4,2,1,14.4,14.384215,9.02379,2.434454,12.702847,1132.2483,8.2129965,259,69123
42101038500,21,6,4,5,6,41,6,3,14.1,16,6.586169,2.4095042,12.643326,1427.4661,9.3231163,421,64732
42101038600,5,1,0,2,2,6,1,0,4.9000001,12,2.020202,2.6000617,13.49124,315.04703,13.182674,352,62661
42101038700,11,14,4,3,10,20,9,3,15.2,15.342502,15.858632,2.1258006,11.410316,1991.1729,8.7309647,1935,62120
